seller_id,orders,gmv,freight,late_rate,avg_delivery_days,median_delivery_days,avg_review,freight_to_gmv,gmv_share,cumulative_gmv_share,late_rank
6973a06f484aacf400ece213dbf3d946,95,11011.049999999994,1363.5700000000018,0.16666666666666666,14.925925925925926,11.0,3.526315789473684,0.12383650968799546,0.000986427695377587,0.755439099405548,56
891071be6ba827b591264c90c2ae8a63,92,4177.279999999993,1277.0699999999997,0.16666666666666666,13.188888888888888,10.0,3.704081632653061,0.3057180749195653,0.0003742226838809089,0.9342085421321081,56
002100f778ceb8431b7a1020ff7ab48f,51,1234.5000000000002,793.6600000000004,0.16666666666666666,16.0,14.0,3.981818181818182,0.6428999594977726,0.00011059299430514182,0.9972059551205396,56
850913d59ce317156b00f3705f1c3edb,32,2690.0,580.96,0.16666666666666666,13.333333333333334,11.0,3.3529411764705883,0.21597026022304833,0.0002409843294295921,0.9789733136775532,56
3771c85bac139d2344864ede5d9341e3,26,1433.3000000000004,408.9599999999999,0.16666666666666666,12.766666666666667,13.0,3.566666666666667,0.2853275657573431,0.0001284025425172619,0.9954176749132243,56
e7df4cd29ab5abab70fb0783ddb53987,23,9608.699999999999,413.36999999999995,0.16666666666666666,10.25,10.0,4.291666666666667,0.04302038777358019,0.0008607978164275544,0.7856211100767548,56
e99e927c81e3f51739c94fcdfca9f10f,22,2702.83,657.6399999999999,0.16666666666666666,13.875,11.0,3.56,0.24331533984749315,0.00024213370822014288,0.9782490643906598,56
f7ba60f8c3f99e7ee4042fdef03b70c4,219,68395.0,4341.010000000003,0.16593886462882096,13.043668122270743,10.0,4.2043478260869565,0.06346969807734487,0.006127183349939387,0.2695570010603884,63
abe42c5d03695b4257b5c6cbf4e6784e,50,17159.0,999.23,0.16326530612244897,14.285714285714286,11.0,3.9183673469387754,0.058233580045457194,0.0015371933489525542,0.6302738006168493,64
3c03b12bab54d8b37d79d914bfdb1aa0,37,4236.34,683.4300000000003,0.16279069767441862,13.651162790697674,11.0,3.880952380952381,0.16132557821138063,0.00037951358889805136,0.9319458587405139,65
dd55f1bb788714a40e7954c3be6df745,35,7041.759999999997,659.4199999999998,0.16216216216216217,18.72972972972973,16.0,3.810810810810811,0.09364420258571723,0.0006308378481799717,0.8561782337300835,66
56642bcb79900e777d68e91915cb4267,48,3657.6399999999994,814.15,0.16071428571428573,14.25,10.0,3.767857142857143,0.22258888244879216,0.0003276706032322874,0.9572241643981482,67
b74d1c09cb380e1d03a6f859c6f4224b,31,2221.5999999999995,831.5999999999998,0.15789473684210525,11.473684210526315,10.0,4.205128205128205,0.37432481094706516,0.00019902259712296715,0.9857554996017023,68
06579cb253ecd5a3a12a9e6eb6bf8f47,62,4727.2,1499.4099999999999,0.15714285714285714,10.857142857142858,8.0,3.763888888888889,0.317187764427145,0.0004234874059775345,0.9195307492219379,69
a6fe7de3d16f6149ffe280349a8535a0,51,2904.8000000000025,742.62,0.1568627450980392,14.745098039215685,12.0,4.0,0.25565271275130796,0.0002602272416829293,0.9729633230674762,70
8931a84a914b3fe9b1ddaa4d704947ca,29,4668.299999999999,424.5899999999999,0.15625,13.03125,11.0,3.774193548387097,0.09095173832015938,0.00041821083460080467,0.9212110326155676,71
e62b2d6ac10570a035a30bafcf01d263,62,5340.389999999998,1035.0800000000004,0.15492957746478872,14.690140845070422,13.0,3.8333333333333335,0.19382105052252754,0.0004784201870046464,0.901209385232358,72
ba143b05f0110f0dc71ad71b4466ce92,85,6110.579999999996,1343.0100000000007,0.15476190476190477,10.202380952380953,8.0,4.423529411764706,0.21978437398741224,0.0005474178526861992,0.8844207469751846,73
8b9d6eec4a7eb7d0f9d579ce0b38324d,49,4232.539999999996,1684.4399999999996,0.15384615384615385,9.98076923076923,7.0,4.056603773584905,0.39797379351406037,0.000379173164938262,0.9327045015975763,74
3f3486b61f45078d4f31ee5e43d8c5bb,40,3829.7300000000005,896.8400000000001,0.15384615384615385,13.76923076923077,12.0,4.325,0.23417838855480674,0.00034308732934810104,0.9492393609595475,74
15aac934c58d886785ac1b17953ea898,25,4353.9,665.6999999999999,0.15384615384615385,15.461538461538462,12.5,4.115384615384615,0.15289740232894647,0.00039004523119089254,0.9288717748407628,74
431af27f296bc6519d890aa5a05fdb11,117,13109.49999999997,2141.3499999999995,0.1532258064516129,16.887096774193548,15.0,3.774193548387097,0.16334337694038706,0.0011744178686458105,0.7076537621902408,77
903037660cf848a717166eb7a06d616e,45,7991.509999999991,1091.7700000000004,0.15254237288135594,11.576271186440678,7.0,3.7666666666666666,0.1366162339783097,0.0007159214418140808,0.8319934961464975,78
adbc26658d6c7b4b6219f9d934598091,88,11806.399999999992,1885.850000000001,0.15217391304347827,17.054347826086957,14.0,4.054347826086956,0.15973116275918164,0.0010576793260139532,0.7410786918157618,79
23c38debaffe4a25a30fdbd9b586a13f,41,5382.180000000003,834.38,0.15217391304347827,11.543478260869565,9.0,4.304347826086956,0.15502640194122075,0.0004821639547098003,0.898808594527835,79
cac876b37d3abcd6bd76caca30277996,27,2229.770000000001,729.0200000000001,0.15151515151515152,11.93939393939394,9.0,4.5625,0.326948519354014,0.00019975450863651367,0.9853571542968603,81
05f51e13da97139648b8125c31e5f51b,60,13769.009999999986,2019.2899999999997,0.15,12.15,8.0,4.095238095238095,0.1466546977596793,0.001233500238572247,0.683645257611375,82
cee48807215b30a12ca2ca10ffb5f250,39,7212.229999999998,913.2899999999997,0.15,23.35,20.5,3.7,0.1266307369565308,0.000646109446186612,0.8523463804294821,82
5b8154610ebb21fb90eb587365e673df,38,9397.539999999995,1077.44,0.15,13.125,11.0,4.195121951219512,0.11465128107994225,0.000841880994493594,0.7932652485712375,82
75d34ebb1bd0bd7dde40dd507b8169c3,62,15048.279999999986,1431.2300000000002,0.14925373134328357,16.134328358208954,14.0,3.8194444444444446,0.09510920849425991,0.001348103964635219,0.6644440481889647,85
a888faf2d1baececa6baf9c3d603ee1f,54,17765.799999999992,1121.5199999999998,0.14814814814814814,17.944444444444443,15.5,4.054545454545455,0.06312803251190491,0.0015915536802157046,0.6162600691416295,86
8d79c8a04e42d722a75097ce5cbcf2ef,27,2777.720000000001,757.4399999999998,0.14814814814814814,19.59259259259259,13.0,4.464285714285714,0.27268407182869386,0.00024884274778556387,0.9772749475006911,86
3b872fd4747f01cc56206f2934198618,25,2726.74,1116.37,0.14814814814814814,14.25925925925926,13.0,3.888888888888889,0.4094156391881881,0.00024427569160923637,0.9775192231923004,86
244c2f1bff6afe1f2eaf9bfe9b2aed38,23,2580.0,1214.8700000000001,0.14814814814814814,15.222222222222221,14.0,3.814814814814815,0.47087984496124036,0.00023112995164622588,0.9803829394185425,86
7901646fdd36a55f564ffaf2dbccaaf7,22,11857.079999999998,621.75,0.14814814814814814,9.851851851851851,7.0,4.444444444444445,0.05243702496736128,0.0010622195066145083,0.7389619804264199,86
dd7ddc04e1b6c2c614352b383efe2d36,122,9178.509999999973,2893.4899999999984,0.14788732394366197,14.753521126760564,13.0,3.76056338028169,0.31524615651124277,0.0008222591366218583,0.7990916978116889,91
b561927807645834b59ef0d16ba55a24,85,4501.990000000002,1305.0400000000006,0.14736842105263157,12.442105263157895,9.0,4.336842105263158,0.2898806972027926,0.00040331191124488093,0.9248947531176241,92
b2479f944e1b90cf8a5de1bbfde284d6,103,4752.509999999985,2239.7100000000014,0.14728682170542637,15.325581395348838,11.0,3.3153846153846156,0.4712688663464166,0.0004257548087202331,0.9178340314137234,93
e96498ed8daaa3e9c23f7a62da76591c,34,9619.089999999995,713.1000000000001,0.14705882352941177,15.147058823529411,11.5,3.9411764705882355,0.07413383178658278,0.0008617286072018193,0.7838988873471319,94
2089a6d640999f9b9141ac719b2af596,44,8830.819999999996,695.1199999999999,0.14634146341463414,19.51219512195122,16.0,3.727272727272727,0.07871522689852134,0.0007911112401536913,0.8079810802755043,95
b18dc380845b24038cfc48006478f099,44,8353.3,895.6299999999998,0.14583333333333334,13.9375,10.0,3.9245283018867925,0.10721870398525132,0.000748332490343573,0.8188237930242754,96
